X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0952593123919,38.8870177820847,28694834,38.88701,-77.095257,Clarendon Metro / Wilson Blvd & N Highland St,classic,140,active,2021/11/02 13:50:22+00,15,0,3,2,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0415412960365,38.8996877864017,28694835,38.89968,-77.041539,18th St & Pennsylvania Ave NW,classic,141,active,2021/11/02 15:01:26+00,4,0,23,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0177032884794,38.8863797850666,28694836,38.886372,-77.017701,4th & C St SW,classic,142,active,2021/11/02 12:06:20+00,1,0,38,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,39,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0174472882507,38.8841277843572,28694837,38.88412,-77.017445,4th & E St SW,classic,143,active,2021/11/02 15:54:36+00,3,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0018302828677,38.8811927840088,28694838,38.881185,-77.001828,3rd & G St SE,classic,144,active,2021/11/02 15:56:10+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0221572907069,38.912726789722,28694839,38.912719,-77.022155,7th & R St NW / Shaw Library,classic,145,active,2021/11/02 16:01:28+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0251022944229,38.9418077958499,28694840,38.9418,-77.0251,9th & Upshur St NW,classic,146,active,2021/11/02 14:35:45+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0122912887127,38.9154247909643,28694841,38.915417,-77.012289,1st & Rhode Island Ave NW,classic,147,active,2021/11/02 16:05:59+00,12,0,2,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0237972932022,38.9281287930608,28694842,38.928121,-77.023795,Columbia Rd & Georgia Ave NW,classic,148,active,2021/11/02 12:43:13+00,23,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0406222975905,38.9177687906994,28694843,38.917761,-77.04062,California St & Florida Ave NW,classic,149,active,2021/11/02 15:23:38+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.937232263507,38.8899427882048,28694844,38.889935,-76.93723,Benning Rd & East Capitol St NE / Benning Rd Metro,classic,150,active,2021/11/02 04:56:53+00,15,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0556013027986,38.9302897926535,28694845,38.930282,-77.055599,3000 Connecticut Ave NW / National Zoo,classic,151,active,2021/11/02 16:02:38+00,2,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.960122271048,38.8965517893653,28694846,38.896544,-76.96012,Anacostia Ave & Benning Rd NE / River Terrace ,classic,152,active,2021/11/02 11:12:46+00,6,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0568893013328,38.905133786743,28694847,38.905126,-77.056887,M St & Pennsylvania Ave NW,classic,153,active,2021/11/02 12:33:04+00,3,0,16,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9835712774584,38.8873277860471,28694848,38.88732,-76.983569,15th St & Massachusetts Ave SE,classic,154,active,2021/11/02 15:16:50+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9878252766035,38.844718777214,28694849,38.844711,-76.987823,Congress Heights Metro,classic,155,active,2021/11/02 04:01:11+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.1077373159159,38.8764007789978,28694850,38.876393,-77.107735,N Quincy St & Glebe Rd,classic,156,active,2021/11/02 07:48:00+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.1009913124915,38.8503447742688,28694851,38.850337,-77.100989,Barcroft Community Center,classic,157,active,2021/11/02 11:55:20+00,4,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0865043099915,38.8969307842355,28694852,38.896923,-77.086502,N Veitch St & 20th St N,classic,158,active,2021/11/02 11:12:44+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0262222920751,38.9024077876791,28694853,38.9024,-77.02622,10th & K St NW,classic,159,active,2021/11/02 15:41:03+00,16,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0977473129121,38.8858087818207,28694854,38.885801,-77.097745,Fairfax Dr & Wilson Blvd,classic,160,active,2021/11/02 09:02:46+00,2,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0785723072766,38.8940007840597,28694855,38.893993,-77.07857,Wilson Blvd & N Quinn St,classic,161,active,2021/11/02 09:33:42+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0057292843119,38.8788617840736,28694856,38.878854,-77.005727,1st & K St SE,classic,162,active,2021/11/02 15:40:38+00,8,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0772733088853,38.9226567900179,28694857,38.922649,-77.077271,39th & Calvert St NW / Stoddert,classic,163,active,2021/11/02 14:13:04+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0124592889084,38.9287507932412,28694858,38.928743,-77.012457,1st & Washington Hospital Center NW,classic,164,active,2021/11/02 15:56:52+00,6,0,8,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.1031503141368,38.8827957811318,28694859,38.882788,-77.103148,Virginia Square Metro / Monroe St & 9th St N,classic,165,active,2021/11/02 15:18:24+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.1078323166916,38.8839777809873,28694860,38.88397,-77.10783,Central Library / Quincy St & 10th St N,classic,166,active,2021/11/02 10:00:55+00,3,0,7,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0934873117469,38.8847417817777,28694861,38.884734,-77.093485,Washington Blvd & 10th St N,classic,167,active,2021/11/02 13:56:55+00,9,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0324292927537,38.8885607848269,28694862,38.888553,-77.032427,Jefferson Dr & 14th St SW,classic,168,active,2021/11/02 16:05:36+00,17,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0286962916303,38.8887817850049,28694863,38.888774,-77.028694,Smithsonian-National Mall / Jefferson Dr & 12th St SW,classic,169,active,2021/11/02 15:15:54+00,24,0,8,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,35,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.1207023195509,38.8788777798307,28694864,38.87887,-77.1207,George Mason Dr & Wilson Blvd,classic,170,active,2021/11/02 11:44:30+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0199422889685,38.8945807864038,28694865,38.894573,-77.01994,6th St & Indiana Ave NW,classic,171,active,2021/11/02 15:47:30+00,4,0,15,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0860653099626,38.8932447835071,28694866,38.893237,-77.086063,N Veitch St & Key Blvd,classic,172,active,2021/11/02 09:19:52+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0890083109319,38.8959377842234,28694867,38.89593,-77.089006,Langston Blvd & N Adams St,classic,173,active,2021/11/02 12:22:14+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0809523077598,38.8905477833408,28694868,38.89054,-77.08095,15th St & N Scott St,classic,174,active,2021/11/02 14:50:21+00,5,0,5,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0907943103868,38.8808177805614,28694869,38.88081,-77.090792,Washington Blvd & 7th St N,classic,175,active,2021/11/02 07:51:08+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.1117703173973,38.8810517798341,28694870,38.881044,-77.111768,Ballston Metro / Stuart St & 9th St N,classic,176,active,2021/11/02 14:16:36+00,17,0,5,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.1093683163688,38.8826367803511,28694871,38.882629,-77.109366,Fairfax Dr & N Randolph St,classic,177,active,2021/11/02 10:34:29+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0374152934161,38.8798267824459,28694872,38.879819,-77.037413,Jefferson Memorial,classic,178,active,2021/11/02 14:59:17+00,2,0,20,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-76.9852402767037,38.866618782038,28694873,38.866611,-76.985238,Good Hope Rd & 14th St SE,classic,179,active,2021/11/02 04:56:55+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.1168193187618,38.8839287802823,28694874,38.883921,-77.116817,Glebe Rd & 11th St N,classic,180,active,2021/11/02 14:13:37+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.1078563162663,38.8800197798752,28694875,38.880012,-77.107854,Wilson Blvd & N Quincy St,classic,181,active,2021/11/02 14:29:33+00,11,0,3,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.101082314416,38.8846237812405,28694876,38.884616,-77.10108,GMU / Fairfax Dr & Kenmore St,classic,182,active,2021/11/02 10:35:30+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-76.9941022818194,38.9050977895929,28694877,38.90509,-76.9941,Gallaudet / 8th St & Florida Ave NE,classic,183,active,2021/11/02 12:52:31+00,10,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0447912976801,38.9035917873476,28694878,38.903584,-77.044789,20th & L St NW,classic,185,active,2021/11/02 15:23:34+00,3,0,16,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.028402292269,38.903826787659,28694879,38.903819,-77.0284,12th & L St NW,classic,186,active,2021/11/02 15:56:27+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0465662981341,38.9015467871553,28694880,38.901539,-77.046564,21st St & Pennsylvania Ave NW,classic,187,active,2021/11/02 15:49:29+00,1,0,18,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0433722967649,38.9022117867285,28694881,38.902204,-77.04337,19th & K St NW,classic,188,active,2021/11/02 14:52:31+00,11,0,10,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0403652899703,38.8031317672634,28694882,38.803124,-77.040363,Prince St & Union St,classic,189,active,2021/11/02 09:15:36+00,2,0,17,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0433652907578,38.8047257669309,28694883,38.804718,-77.043363,Market Square / King St & Royal St,classic,190,active,2021/11/02 15:30:52+00,4,0,9,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0446352920662,38.8107487682338,28694884,38.810741,-77.044633,St Asaph & Pendleton St,classic,191,active,2021/11/02 04:01:14+00,0,0,14,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.049885293762,38.8053247669313,28694885,38.805317,-77.049883,King St & Patrick St,classic,192,active,2021/11/02 15:46:51+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0335322944143,38.9020077874485,28694886,38.902,-77.03353,15th & K St NW,classic,193,active,2021/11/02 14:48:42+00,7,0,20,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0529322944343,38.805655766791,28694887,38.805648,-77.05293,Commerce St & Fayette St,classic,194,active,2021/11/02 04:01:12+00,0,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0502782934314,38.8114637688526,28694888,38.811456,-77.050276,Henry St & Pendleton St,classic,195,active,2021/11/02 13:19:26+00,15,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0528102951263,38.8145847691797,28694889,38.814577,-77.052808,Braddock Rd Metro,classic,196,active,2021/11/02 15:51:32+00,20,0,9,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,29,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0606292966738,38.80577076709,28694890,38.805763,-77.060627,King St Metro South,classic,197,active,2021/11/02 12:58:13+00,11,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",40,2021/11/02 16:07:28+00,,"Alexandria, VA"
-77.0515223001038,38.9066077876522,28694891,38.9066,-77.05152,24th & N St NW,classic,198,active,2021/11/02 15:08:48+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0260662918465,38.8959217866369,28694892,38.895914,-77.026064,10th & E St NW,classic,199,active,2021/11/02 15:32:56+00,1,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0489132985319,38.9008877862861,28694893,38.90088,-77.048911,22nd & I St NW / Foggy Bottom,classic,200,active,2021/11/02 15:45:22+00,1,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.113907317426,38.8836767803185,28694894,38.883669,-77.113905,Utah St & 11th St N,classic,201,active,2021/11/02 10:28:47+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0877723095341,38.8849687821851,28694895,38.884961,-77.08777,Barton St & 10th St N,classic,202,active,2021/11/02 13:05:19+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0772963073368,38.8893727827437,28694896,38.889365,-77.077294,Arlington Blvd & N Queen St,classic,203,active,2021/11/02 12:00:35+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0494392982981,38.8882627842958,28694897,38.888255,-77.049437,Lincoln Memorial,classic,204,active,2021/11/02 15:59:00+00,5,0,19,1,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0451302972176,38.8947297854359,28694898,38.894722,-77.045128,20th St & Virginia Ave NW,classic,206,active,2021/11/02 13:57:08+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0186792890832,38.900937787868,28694899,38.90093,-77.018677,5th St & Massachusetts Ave NW,classic,207,active,2021/11/02 16:05:06+00,11,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0770803096884,38.9438447945802,28694900,38.943837,-77.077078,39th & Veazey St NW,classic,208,active,2021/11/02 10:56:32+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0824283122384,38.9548197963542,28694901,38.954812,-77.082426,Fessenden St & Wisconsin Ave NW,classic,209,active,2021/11/02 04:46:21+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0021322849506,38.905477789333,28694902,38.90547,-77.00213,3rd & M St NE,classic,210,active,2021/11/02 16:04:59+00,3,0,18,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0803213068754,38.8638407783084,28694903,38.863833,-77.080319,Columbia Pike & S Courthouse Rd,classic,211,active,2021/11/02 15:24:38+00,6,0,9,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.112552315214,38.847136773095,28694904,38.847129,-77.11255,Wakefield High School,classic,212,active,2021/11/02 04:46:21+00,7,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0692773023798,38.8462297751834,28694905,38.846222,-77.069275,28th St & S Meade St,classic,213,active,2021/11/02 09:09:42+00,10,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2021/11/02 16:07:28+00,,"Arlington, VA"
-77.0415732980645,38.9188167908523,28694906,38.918809,-77.041571,18th St & Wyoming Ave NW,classic,214,active,2021/11/02 15:57:20+00,20,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0198162925907,38.9565637985803,28694907,38.956556,-77.019814,5th & Kennedy St NW,classic,215,active,2021/11/02 15:23:49+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
-77.0273352953024,38.9496697973156,28694908,38.949662,-77.027333,Georgia Ave & Emerson St NW,classic,216,active,2021/11/02 12:04:26+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2021/11/02 16:07:28+00,,"Washington, DC"
